Name	NA_Sales	EU_Sales	JP_Sales	Other_Sales	Global_Sales
WWE SmackDown vs. Raw 2009	0.352	0.248	0.0	0.064	0.664
Sly 3: Honor Among Thieves	0.5519999999999999	0.024	0.0	0.088	0.664
Need for Speed: Nitro	0.36	0.24	0.0	0.064	0.664
Street Fighter X Tekken	0.336	0.168	0.08	0.072	0.664
Sid Meier's Civilization Revolution	0.4639999999999999	0.136	0.0	0.056	0.664
Tales of the Abyss	0.344	0.152	0.112	0.048	0.664
Dragon Age II	0.32	0.208	0.04	0.088	0.664
Call of Duty: Modern Warfare 3	0.44	0.16	0.0	0.064	0.656
James Bond 007: Nightfire	0.4639999999999999	0.176	0.0	0.024	0.656
Tony Hawk's Pro Skater 3	0.512	0.136	0.0	0.016	0.656
Marvel: Ultimate Alliance	0.5519999999999999	0.024	0.0	0.088	0.656
DJ Hero 2	0.512	0.096	0.0	0.048	0.656
Harvest Moon: Tree of Tranquility	0.536	0.024	0.048	0.04	0.656
Tony Hawk's Underground 2 Remix	0.368	0.168	0.0	0.12	0.656
Need for Speed: Hot Pursuit 2	0.544	0.088	0.0	0.024	0.656
Amped: Freestyle Snowboarding	0.5519999999999999	0.088	0.0	0.016	0.656
Stranglehold	0.32	0.264	0.008	0.072	0.656
Shin Megami Tensei: Persona 4	0.272	0.032	0.288	0.064	0.656
Devil May Cry HD Collection	0.336	0.152	0.088	0.072	0.656
Dance Central 3	0.4559999999999999	0.144	0.0	0.048	0.6480000000000001
Tales of Destiny II	0.048	0.032	0.528	0.04	0.6480000000000001
NASCAR 2001	0.36	0.248	0.0	0.04	0.6480000000000001
The Legend of Zelda: Four Swords Adventures	0.504	0.128	0.0	0.016	0.6480000000000001
MediEvil: Resurrection	0.152	0.328	0.0	0.176	0.6480000000000001
Valkyrie Profile	0.056	0.04	0.504	0.04	0.6480000000000001
Patapon	0.264	0.2	0.056	0.128	0.6480000000000001
Pro Evolution Soccer 2010	0.096	0.4639999999999999	0.024	0.064	0.6480000000000001
Tom Clancy's Rainbow Six 3	0.32	0.248	0.0	0.08	0.6480000000000001
Madden NFL 25	0.536	0.04	0.0	0.064	0.6480000000000001
NCAA Football 10	0.6000000000000001	0.0	0.0	0.048	0.6480000000000001
Guitar Hero: Warriors of Rock	0.264	0.272	0.0	0.104	0.6480000000000001
The Sims 2	0.536	0.024	0.0	0.088	0.6480000000000001
Dragon Ball: Raging Blast 2	0.336	0.144	0.088	0.072	0.6480000000000001
Yakuza	0.024	0.016	0.592	0.008	0.6400000000000001
Star Wars Rogue Squadron III: Rebel Strike	0.496	0.128	0.0	0.016	0.6400000000000001
Hitman: Contracts	0.312	0.248	0.0	0.08	0.6400000000000001
Professor Layton vs Phoenix Wright: Ace Attorney	0.16	0.208	0.24	0.032	0.6400000000000001
Ben 10: Alien Force	0.416	0.168	0.0	0.056	0.6400000000000001
Final Fantasy Anthology	0.36	0.24	0.0	0.04	0.6400000000000001
DiRT 2	0.256	0.312	0.0	0.072	0.6400000000000001
Prince of Persia: Warrior Within	0.384	0.224	0.0	0.032	0.6400000000000001
Killzone: Mercenary	0.16	0.312	0.032	0.136	0.6400000000000001
Pro Evolution Soccer 2010	0.072	0.264	0.16	0.144	0.6400000000000001
Guitar Hero: Metallica	0.416	0.16	0.0	0.056	0.6400000000000001
Final Fantasy X / X-2 HD Remaster	0.128	0.192	0.224	0.096	0.6400000000000001
Need for Speed: Hot Pursuit 2	0.544	0.072	0.0	0.016	0.6400000000000001
Rayman Raving Rabbids 2	0.584	0.008	0.0	0.048	0.6400000000000001
The Sims 2: Pets	0.152	0.304	0.0	0.176	0.6320000000000001
Dragon Ball Z: Budokai Tenkaichi 2	0.528	0.016	0.0	0.088	0.6320000000000001
Guitar Hero: Aerosmith	0.488	0.0	0.0	0.144	0.6320000000000001
Star Wars The Clone Wars: Republic Heroes	0.344	0.2319999999999999	0.0	0.056	0.6320000000000001
pro evolution soccer 2011	0.04	0.24	0.2319999999999999	0.128	0.6320000000000001
Harvest Moon: A Wonderful Life	0.488	0.128	0.0	0.016	0.6320000000000001
DmC: Devil May Cry	0.192	0.208	0.152	0.08	0.6320000000000001
Motocross Mania	0.352	0.24	0.0	0.04	0.6320000000000001
Darksiders II	0.36	0.216	0.0	0.056	0.6320000000000001
Need for Speed Rivals	0.296	0.2799999999999999	0.008	0.056	0.6320000000000001
[Prototype 2]	0.384	0.192	0.0	0.056	0.6320000000000001
Armored Core 2	0.224	0.176	0.184	0.056	0.6320000000000001
The Godfather II	0.376	0.184	0.008	0.064	0.6320000000000001
Dragon's Dogma	0.336	0.184	0.056	0.048	0.6320000000000001
Pro Evolution Soccer 2016	0.104	0.336	0.104	0.08	0.6320000000000001
Rare Replay	0.392	0.176	0.008	0.056	0.6320000000000001
Band Hero	0.408	0.168	0.0	0.056	0.6320000000000001
NCAA Football 08	0.52	0.024	0.0	0.088	0.6320000000000001
FIFA Soccer 2004	0.192	0.392	0.0	0.04	0.6320000000000001
The Sims 2: Castaway	0.064	0.368	0.0	0.2	0.6320000000000001
Star Ocean: The Last Hope	0.256	0.16	0.168	0.048	0.6320000000000001
Sniper: Ghost Warrior	0.216	0.272	0.032	0.104	0.6320000000000001
Invizimals	0.136	0.4	0.0	0.088	0.6320000000000001
WWE 2K15	0.288	0.2319999999999999	0.0	0.104	0.6240000000000001
Too Human	0.304	0.2319999999999999	0.024	0.064	0.6240000000000001
Tiger Woods PGA Tour 10	0.336	0.2	0.0	0.088	0.6240000000000001
Tom Clancy's Splinter Cell: Double Agent	0.536	0.032	0.008	0.048	0.6240000000000001
Naruto Shippuden: Ultimate Ninja Storm 2	0.344	0.216	0.008	0.056	0.6240000000000001
Golden Sun: Dark Dawn	0.408	0.072	0.104	0.04	0.6240000000000001
Fight Night Champion	0.32	0.248	0.0	0.056	0.6240000000000001
Dead Island: Riptide	0.352	0.208	0.008	0.056	0.6240000000000001
Star Wars The Clone Wars: Jedi Alliance	0.488	0.088	0.0	0.048	0.6240000000000001
The World Ends With You	0.392	0.032	0.168	0.032	0.6240000000000001
Drawn to Life	0.568	0.008	0.0	0.048	0.6240000000000001
Sid Meier's Civilization Revolution	0.392	0.152	0.008	0.072	0.6240000000000001
NBA 2K7	0.52	0.016	0.0	0.088	0.6240000000000001
James Bond 007: Nightfire	0.48	0.128	0.0	0.016	0.6240000000000001
Goldeneye 007: Reloaded	0.264	0.264	0.0	0.096	0.6240000000000001
Rayman Origins	0.304	0.256	0.0	0.064	0.6240000000000001
Aliens: Colonial Marines	0.288	0.272	0.0	0.056	0.6160000000000001
Lips	0.096	0.448	0.0	0.08	0.6160000000000001
MadWorld	0.36	0.184	0.016	0.056	0.6160000000000001
Need for Speed: ProStreet	0.192	0.264	0.008	0.152	0.6160000000000001
Perfect Dark Zero	0.528	0.016	0.024	0.048	0.6160000000000001
Marvel Nemesis: Rise of the Imperfects	0.512	0.016	0.0	0.08	0.6160000000000001
Need for Speed: Porsche Unleashed	0.344	0.2319999999999999	0.0	0.04	0.6160000000000001
Resident Evil: Operation Raccoon City	0.44	0.112	0.024	0.048	0.6160000000000001
UFC Personal Trainer: The Ultimate Fitness System	0.424	0.144	0.0	0.048	0.6160000000000001
Worms: Open Warfare	0.088	0.344	0.0	0.184	0.6160000000000001
Star Wars Episode II: Attack of the Clones	0.44	0.16	0.0	0.008	0.6160000000000001
Ghost Squad	0.336	0.168	0.064	0.056	0.6160000000000001
Maximo: Ghosts to Glory	0.304	0.2319999999999999	0.0	0.08	0.6160000000000001
Donkey Kong Country 3	0.36	0.136	0.112	0.008	0.6160000000000001
All-Star Baseball 2003	0.304	0.2319999999999999	0.0	0.08	0.6160000000000001
Unlimited Saga	0.08	0.064	0.448	0.024	0.6160000000000001
Pokemon Dash	0.168	0.112	0.304	0.032	0.6160000000000001
Dragon Ball: Raging Blast	0.296	0.152	0.088	0.08	0.6160000000000001
Twisted Metal: Head On	0.568	0.0	0.0	0.048	0.6160000000000001
Sonic Unleashed	0.296	0.032	0.0	0.288	0.6080000000000001
Driv3r	0.288	0.304	0.0	0.024	0.6080000000000001
ISS Pro Evolution	0.0	0.0	0.568	0.04	0.6080000000000001
Need For Speed: Undercover	0.184	0.248	0.024	0.152	0.6080000000000001
Metroid Prime Hunters	0.4559999999999999	0.032	0.088	0.048	0.6080000000000001
Bayonetta 2	0.256	0.224	0.08	0.048	0.6080000000000001
Star Wars Battlefront: Elite Squadron	0.304	0.184	0.0	0.12	0.6080000000000001
Syphon Filter: The Omega Strain	0.296	0.2319999999999999	0.0	0.08	0.6080000000000001
The Sims 3	0.24	0.296	0.024	0.056	0.6080000000000001
Mortal Kombat: Deception	0.488	0.096	0.0	0.024	0.6080000000000001
That's So Raven	0.432	0.16	0.0	0.008	0.6080000000000001
DJ Hero	0.36	0.184	0.0	0.056	0.6080000000000001
Portal 2	0.264	0.256	0.0	0.08	0.6080000000000001
Duke Nukem Forever	0.264	0.248	0.0	0.096	0.6080000000000001
Star Wars: The Force Unleashed II	0.416	0.144	0.0	0.048	0.6080000000000001
Harry Potter and the Half-Blood Prince	0.224	0.312	0.0	0.064	0.6000000000000001
Wall-E	0.168	0.0	0.0	0.432	0.6000000000000001
Professor Layton and the Azran Legacy	0.0	0.384	0.2	0.024	0.6000000000000001
Mega Man X5	0.24	0.168	0.16	0.04	0.6000000000000001
Titanfall 2	0.272	0.2	0.04	0.096	0.6000000000000001
Genji: Days of the Blade	0.144	0.296	0.048	0.112	0.6000000000000001
Metal Gear Solid V: The Phantom Pain	0.328	0.208	0.008	0.056	0.6000000000000001
Rockstar Games presents Table Tennis	0.224	0.304	0.0	0.064	0.6000000000000001
Drawn to Life: The Next Chapter	0.224	0.312	0.0	0.064	0.6000000000000001
PokePark 2: Wonders Beyond	0.208	0.152	0.216	0.032	0.6000000000000001
DJ Hero 2	0.376	0.152	0.0	0.08	0.6000000000000001
WWE SmackDown vs. Raw 2009	0.328	0.16	0.0	0.112	0.6000000000000001
LEGO Batman 2: DC Super Heroes	0.328	0.224	0.0	0.048	0.6000000000000001
SoulCalibur V	0.2799999999999999	0.184	0.056	0.072	0.6000000000000001
Shark Tale	0.296	0.2319999999999999	0.0	0.08	0.6000000000000001
Zone of the Enders	0.24	0.192	0.104	0.064	0.6000000000000001
Pro Evolution Soccer 2015	0.072	0.36	0.088	0.08	0.6000000000000001
Tony Hawk's Underground 2	0.384	0.192	0.0	0.024	0.6000000000000001
Madden NFL 06	0.5519999999999999	0.0	0.0	0.048	0.6000000000000001
Raving Rabbids: Travel in Time	0.168	0.368	0.0	0.064	0.6000000000000001
Capcom vs. SNK 2: Mark of the Millennium 2001	0.176	0.136	0.24	0.048	0.6000000000000001
MVP 06 NCAA Baseball	0.496	0.016	0.0	0.08	0.6000000000000001
Turok	0.368	0.16	0.008	0.056	0.6000000000000001
Coded Arms	0.224	0.2319999999999999	0.0	0.136	0.6000000000000001
Final Fantasy Tactics A2: Grimoire of the Rift	0.304	0.024	0.24	0.032	0.6000000000000001
The Lord of the Rings: Conquest	0.304	0.2	0.0	0.088	0.592
Band Hero	0.328	0.184	0.0	0.088	0.592
Burnout	0.288	0.224	0.0	0.08	0.592
Spectrobes	0.528	0.016	0.0	0.048	0.592
The Godfather II	0.328	0.168	0.008	0.08	0.592
Mortal Kombat: Unchained	0.536	0.008	0.0	0.048	0.592
Need for Speed: Shift	0.128	0.296	0.008	0.168	0.592
Dark Souls II	0.384	0.144	0.008	0.056	0.592
Assassin's Creed: Revelations	0.112	0.384	0.0	0.096	0.592
[Prototype 2]	0.288	0.224	0.0	0.08	0.592
Midnight Club 3: DUB Edition	0.488	0.08	0.0	0.024	0.592
Resident Evil: Revelations	0.112	0.2319999999999999	0.176	0.072	0.592
Tom Clancy's Rainbow Six: Vegas	0.336	0.152	0.0	0.104	0.592
Red Faction: Guerrilla	0.264	0.216	0.016	0.096	0.592
Ace Combat: Assault Horizon	0.24	0.12	0.176	0.056	0.592
Unreal Championship	0.472	0.096	0.0	0.024	0.592
Crysis 2	0.128	0.36	0.0	0.104	0.592
Tales of Vesperia	0.256	0.136	0.152	0.04	0.592
MLB 13: The Show	0.536	0.0	0.0	0.056	0.592
LEGO Marvel Super Heroes	0.248	0.2799999999999999	0.016	0.048	0.592
Namco Museum Remix	0.544	0.0	0.0	0.04	0.592
Sword of Mana	0.248	0.088	0.24	0.016	0.592
Marvel: Ultimate Alliance 2	0.392	0.12	0.0	0.072	0.584
Dragon Age: Inquisition	0.264	0.272	0.0	0.048	0.584
Resonance of Fate	0.16	0.168	0.192	0.064	0.584
Pirates of the Caribbean: At World's End	0.136	0.328	0.0	0.12	0.584
Tiger Woods PGA Tour 08	0.176	0.296	0.0	0.112	0.584
Classic NES Series: Donkey Kong	0.32	0.12	0.136	0.008	0.584
Harvest Moon: Animal Parade	0.4639999999999999	0.064	0.016	0.04	0.584
WWE SmackDown vs. Raw 2010	0.392	0.136	0.0	0.048	0.584
Style Savvy: Trendsetters	0.128	0.016	0.424	0.008	0.584
Final Fantasy XIII-2	0.288	0.2319999999999999	0.016	0.048	0.584
Oddworld: Munch's Oddysee	0.432	0.128	0.0	0.024	0.584
Persona 4: Arena	0.24	0.088	0.192	0.056	0.584
Brink	0.2319999999999999	0.256	0.008	0.096	0.584
NHL 11	0.488	0.056	0.0	0.04	0.584
NCAA Football 07	0.536	0.0	0.0	0.048	0.584
Full Spectrum Warrior	0.432	0.128	0.0	0.024	0.584
LEGO Marvel's Avengers	0.208	0.2799999999999999	0.0	0.096	0.584
Katamari Damacy	0.376	0.016	0.136	0.064	0.584
Just Dance 2015	0.304	0.2319999999999999	0.0	0.048	0.584
LEGO Dimensions	0.192	0.296	0.0	0.096	0.584
Naruto Shippuden: Ultimate Ninja Storm Generations	0.216	0.192	0.112	0.064	0.584
Shaun Palmer's Pro Snowboarder	0.288	0.224	0.0	0.072	0.584
James Bond 007: Agent Under Fire	0.448	0.12	0.0	0.016	0.576
Harvest Moon DS: Island of Happiness	0.344	0.008	0.2	0.032	0.576
Star Wars Episode III: Revenge of the Sith	0.416	0.152	0.0	0.008	0.576
Ultimate Spider-Man	0.48	0.016	0.0	0.08	0.576
Monopoly Streets	0.184	0.336	0.0	0.064	0.576
Total War: Rome II	0.096	0.424	0.0	0.056	0.576
NBA Live 08	0.472	0.016	0.008	0.08	0.576
Star Ocean: The Last Hope International	0.224	0.12	0.176	0.056	0.576
Dead to Rights	0.424	0.136	0.0	0.024	0.576
Indiana Jones and the Staff of Kings	0.288	0.2319999999999999	0.0	0.056	0.576
Tiger Woods PGA Tour 07	0.48	0.016	0.0	0.08	0.576
Major League Baseball 2K7	0.536	0.0	0.0	0.048	0.576
Persona Q: Shadow of the Labyrinth	0.272	0.056	0.216	0.032	0.576
MLB 14: The Show	0.4639999999999999	0.0	0.0	0.112	0.576
X-Men: Mutant Academy 2	0.32	0.216	0.0	0.04	0.576
Kirby: Canvas Curse	0.288	0.0	0.256	0.024	0.576
Madden NFL 10	0.496	0.032	0.0	0.048	0.576
MLB 09: The Show	0.528	0.0	0.0	0.048	0.576
Borderlands: The Pre-Sequel	0.368	0.152	0.008	0.056	0.576
Super Monkey Ball Jr.	0.408	0.152	0.0	0.008	0.576
The Witcher 3: Wild Hunt	0.168	0.368	0.0	0.04	0.576
F1 2011	0.088	0.4	0.008	0.072	0.576
Mobile Suit Gundam: Encounters in Space	0.04	0.032	0.488	0.008	0.576
MLB 10: The Show	0.528	0.0	0.0	0.048	0.576
MX vs. ATV Reflex	0.416	0.112	0.0	0.048	0.576
Blur	0.176	0.288	0.016	0.096	0.576
Battlefield: Bad Company 2	0.152	0.424	0.0	0.0	0.576
DiRT 3	0.184	0.32	0.008	0.064	0.576
The Lord of the Rings: The Two Towers	0.36	0.192	0.0	0.024	0.568
Madden NFL 2003	0.536	0.016	0.0	0.024	0.568
Skate	0.496	0.024	0.0	0.048	0.568
XCOM: Enemy Unknown	0.216	0.288	0.0	0.064	0.568
Ben 10: Protector of Earth	0.184	0.24	0.0	0.144	0.568
Virtua Fighter 4: Evolution	0.2799999999999999	0.216	0.0	0.072	0.568
Crysis	0.0	0.5519999999999999	0.0	0.016	0.568
Resident Evil: Survivor	0.184	0.12	0.2319999999999999	0.04	0.568
The Sims 2: Castaway	0.496	0.032	0.0	0.048	0.568
Godzilla: Destroy All Monsters Melee	0.44	0.112	0.0	0.016	0.568
Silent Hill 3	0.2799999999999999	0.216	0.0	0.072	0.568
Spyro: Enter the Dragonfly	0.44	0.112	0.0	0.016	0.568
Power Rangers: Dino Thunder	0.2799999999999999	0.216	0.0	0.072	0.568
Madden NFL 08	0.48	0.032	0.0	0.056	0.568
Madden NFL 09	0.52	0.0	0.0	0.048	0.568
NBA Live 09	0.4	0.112	0.0	0.056	0.568
Dragon Ball: Xenoverse 2	0.192	0.216	0.072	0.08	0.568
Dynasty Warriors 6	0.144	0.056	0.328	0.032	0.568
NCAA Football 09	0.52	0.0	0.0	0.04	0.568
Doom 3: Resurrection of Evil	0.424	0.12	0.0	0.024	0.568
SSX	0.304	0.208	0.0	0.048	0.5599999999999999
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors	0.144	0.008	0.4	0.016	0.5599999999999999
Two Worlds	0.328	0.176	0.0	0.056	0.5599999999999999
Tony Hawk's Underground	0.432	0.112	0.0	0.016	0.5599999999999999
Spider-Man 2	0.2799999999999999	0.168	0.0	0.112	0.5599999999999999
NCAA Football 08	0.52	0.0	0.0	0.04	0.5599999999999999
Skylanders: Trap Team	0.304	0.208	0.0	0.048	0.5599999999999999
Star Wars: Obi-Wan	0.416	0.128	0.0	0.016	0.5599999999999999
Ace Attorney Investigations: Miles Edgeworth	0.184	0.112	0.24	0.032	0.5599999999999999
Kill.Switch	0.272	0.216	0.0	0.072	0.5599999999999999
Catherine	0.24	0.112	0.16	0.048	0.5599999999999999
SplashDown	0.272	0.216	0.0	0.072	0.5599999999999999
Jade Empire	0.384	0.152	0.0	0.024	0.5599999999999999
Infinite Undiscovery	0.272	0.144	0.096	0.048	0.5599999999999999
Lego Star Wars: The Force Awakens	0.128	0.344	0.008	0.088	0.5599999999999999
NHL 12	0.44	0.08	0.0	0.04	0.5599999999999999
Advance Wars	0.4	0.152	0.0	0.008	0.5599999999999999
NASCAR 2001	0.272	0.216	0.0	0.072	0.5599999999999999
Mafia	0.272	0.216	0.0	0.072	0.5599999999999999
Ape Escape: On the Loose	0.416	0.0	0.096	0.04	0.5599999999999999
Mobile Suit Gundam: Journey to Jaburo	0.128	0.104	0.288	0.032	0.5599999999999999
MLB 08: The Show	0.512	0.0	0.0	0.04	0.5599999999999999
TimeSplitters 2	0.272	0.216	0.0	0.072	0.5599999999999999
Omerta: City of Gangsters	0.336	0.176	0.0	0.048	0.5599999999999999
Driver: San Francisco	0.2	0.296	0.0	0.056	0.5599999999999999
Classic NES Series: Zelda II: The Adventure of Link	0.296	0.112	0.136	0.008	0.5599999999999999
James Bond 007: Blood Stone	0.144	0.288	0.016	0.104	0.5599999999999999
Metal Gear Solid: Portable Ops Plus	0.208	0.0	0.208	0.136	0.5519999999999999
LEGO Rock Band	0.328	0.176	0.0	0.048	0.5519999999999999
Halo 2 Multiplayer Map Pack	0.432	0.104	0.0	0.016	0.5519999999999999
Mortal Kombat: Shaolin Monks	0.4639999999999999	0.016	0.0	0.072	0.5519999999999999
MotionSports	0.304	0.2	0.0	0.048	0.5519999999999999
MX vs. ATV Unleashed: On the Edge	0.512	0.0	0.0	0.04	0.5519999999999999
Mario Pinball Land	0.4	0.144	0.0	0.008	0.5519999999999999
Dragon Ball Z: Budokai	0.424	0.112	0.0	0.016	0.5519999999999999
Plants vs. Zombies: Garden Warfare	0.312	0.184	0.0	0.048	0.5519999999999999
Need for Speed Rivals	0.368	0.136	0.0	0.056	0.5519999999999999
The Sims 2: Apartment Pets	0.248	0.24	0.0	0.056	0.5519999999999999
Harry Potter and the Chamber of Secrets	0.424	0.112	0.0	0.016	0.5519999999999999
Prince of Persia: The Forgotten Sands	0.152	0.288	0.008	0.096	0.5519999999999999
The Lord of the Rings: The Return of the King	0.424	0.112	0.0	0.016	0.5519999999999999
The Sims: Medieval	0.224	0.256	0.0	0.072	0.5519999999999999
Top Spin 4	0.136	0.312	0.0	0.104	0.5519999999999999
Baldur's Gate: Dark Alliance II	0.272	0.208	0.0	0.072	0.544
Shark Tale	0.392	0.144	0.0	0.008	0.544
IL-2 Sturmovik: Birds of Prey	0.272	0.2	0.0	0.08	0.544
NBA Street Vol. 2	0.496	0.032	0.0	0.016	0.544
MX vs. ATV Untamed	0.44	0.064	0.0	0.048	0.544
The Last Remnant	0.2	0.16	0.144	0.048	0.544
NCAA Football 2005	0.504	0.016	0.0	0.024	0.544
The Sly Collection	0.416	0.064	0.008	0.064	0.544
Naruto: Clash of Ninja	0.424	0.112	0.0	0.016	0.544
Sniper Elite 3	0.192	0.272	0.0	0.088	0.544
Prince of Persia: The Two Thrones	0.4559999999999999	0.016	0.0	0.072	0.544
Hot Shots Golf: Open Tee 2	0.168	0.088	0.224	0.064	0.544
Suikoden II	0.12	0.08	0.304	0.032	0.544
Iron Man	0.256	0.2	0.0	0.088	0.544
FIFA Soccer 06	0.2319999999999999	0.304	0.0	0.008	0.544
Fight Night 2004	0.408	0.12	0.0	0.016	0.544
.hack//Mutation Part 2	0.184	0.144	0.16	0.048	0.544
Wolfenstein: The New Order	0.272	0.224	0.0	0.048	0.544
Cars: Mater-National Championship	0.504	0.0	0.0	0.04	0.544
Kirby's Dream Collection: Special Edition	0.264	0.0	0.264	0.016	0.536
Return to Castle Wolfenstein: Tides of War	0.392	0.128	0.0	0.016	0.536
RIFT	0.352	0.128	0.0	0.056	0.536
Spider-Man 3	0.208	0.2319999999999999	0.016	0.088	0.536
Mass Effect	0.0	0.472	0.0	0.064	0.536
The Evil Within	0.2799999999999999	0.2	0.0	0.048	0.536
Armored Core 3	0.176	0.136	0.184	0.048	0.536
Star Wars: Republic Commando	0.384	0.136	0.0	0.016	0.536
The LEGO Movie Videogame	0.192	0.248	0.008	0.088	0.536
Turok	0.2799999999999999	0.168	0.008	0.08	0.536
Terraria	0.2799999999999999	0.216	0.0	0.048	0.536
Red Steel	0.432	0.024	0.032	0.04	0.536
Unreal Tournament III	0.264	0.184	0.0	0.08	0.536
Fossil Fighters: Champions	0.248	0.0	0.272	0.016	0.536
The Sims 3	0.304	0.176	0.0	0.048	0.536
NFL Street	0.392	0.12	0.0	0.016	0.528
Final Fantasy Crystal Chronicles: Ring of Fates	0.176	0.008	0.336	0.016	0.528
Bakugan: Battle Brawlers	0.472	0.024	0.0	0.04	0.528
Blazing Angels: Squadrons of WWII	0.2799999999999999	0.176	0.0	0.08	0.528
WWE SmackDown vs. RAW 2007	0.264	0.16	0.0	0.112	0.528
F1 2015	0.072	0.36	0.024	0.08	0.528
Tony Hawk's Proving Ground	0.44	0.016	0.0	0.072	0.528
The Darkness	0.16	0.264	0.0	0.104	0.528
MLB 2004	0.256	0.2	0.0	0.064	0.528
Darkstone	0.296	0.2	0.0	0.032	0.528
NCAA March Madness 2003	0.256	0.2	0.0	0.064	0.528
Thrillville	0.44	0.016	0.0	0.072	0.528
Castlevania: Lords of Shadow	0.336	0.136	0.008	0.04	0.528
NHL 10	0.408	0.08	0.0	0.048	0.528
Street Fighter Anniversary Collection	0.256	0.2	0.0	0.064	0.528
NHL 13	0.408	0.08	0.0	0.04	0.528
Napoleon: Total War	0.016	0.424	0.0	0.096	0.528
Rayman Legends	0.2	0.264	0.024	0.04	0.528
The Sims: Bustin' Out	0.344	0.16	0.0	0.024	0.528
BioShock Infinite	0.2319999999999999	0.24	0.0	0.056	0.528
Ratatouille	0.176	0.216	0.0	0.128	0.528
Lollipop Chainsaw	0.216	0.16	0.088	0.064	0.528
Tom Clancy's EndWar	0.264	0.176	0.008	0.08	0.528
Shrek: Hassle at the Castle	0.376	0.136	0.0	0.008	0.528
Suikoden IV	0.136	0.104	0.24	0.04	0.528
Gods Eater Burst	0.024	0.0	0.496	0.0	0.528
Fist of the North Star: Ken's Rage	0.048	0.024	0.44	0.008	0.528
One Piece: Pirate Warriors 2	0.0	0.152	0.336	0.04	0.528
Brothers In Arms: Road to Hill 30	0.392	0.112	0.0	0.016	0.528
LEGO Jurassic World	0.304	0.176	0.0	0.048	0.52
Kung Fu Panda	0.192	0.0	0.0	0.328	0.52
Freedom Wars	0.12	0.08	0.256	0.064	0.52
Shaun White Snowboarding	0.248	0.184	0.008	0.08	0.52
Radiata Stories	0.144	0.112	0.2319999999999999	0.04	0.52
F-Zero GX	0.328	0.088	0.096	0.016	0.52
Disney's Chicken Little	0.256	0.2	0.0	0.064	0.52
Scene It? Box Office Smash	0.264	0.2	0.0	0.056	0.52
Yoshi Topsy-Turvy	0.2	0.072	0.24	0.008	0.52
Monster Jam: Maximum Destruction	0.256	0.2	0.0	0.064	0.52
Tiger Woods PGA Tour 09	0.272	0.176	0.0	0.08	0.52
Mortal Kombat	0.336	0.104	0.0	0.08	0.52
Tiger Woods PGA Tour 09	0.2799999999999999	0.184	0.0	0.056	0.52
Advance Wars 2: Black Hole Rising	0.376	0.136	0.0	0.008	0.52
Wario: Master of Disguise	0.224	0.016	0.264	0.024	0.52
The Last Story	0.24	0.104	0.144	0.032	0.52
Drakengard	0.152	0.12	0.208	0.04	0.52
Champions: Return to Arms	0.256	0.2	0.0	0.064	0.52
Harry Potter and the Goblet of Fire	0.432	0.016	0.0	0.072	0.52
